year,source_ccode,target_ccode,tie
1961,490,651,906.0465744188523
1962,490,651,834.7348347876768
1963,490,651,808.6658139576866
1964,490,651,781.3799194292478
1965,490,651,771.0114299974903
1966,490,651,735.7340987495654
1967,490,651,732.507162449112
1968,490,651,714.4151222266992
1969,490,651,712.8211711735048
1970,490,651,695.4590410919809
1971,490,651,675.9103228185359
1972,490,651,669.1391709215159
1973,490,651,644.8957294205838
1974,490,651,609.1580232768101
1975,490,651,576.5929354729569
1976,490,651,560.7977213079075
1977,490,651,541.9054449597306
1978,490,651,537.0378932582416
1979,490,651,502.82276926676786
1980,490,651,464.01395839265933
1981,490,651,439.0140664212249
1982,490,651,449.66037981083537
1983,490,651,454.5865582687529
1984,490,651,436.81420948158575
1985,490,651,427.7170661134214
1986,490,651,414.48550262984463
1987,490,651,377.83226524801194
1988,490,651,348.1507207970599
1989,490,651,328.48798323365827
1990,490,651,303.64250844547223
1991,490,651,274.27402480629553
1992,490,651,245.55575200839212
1993,490,651,216.48256519021925
1994,490,651,150.96881779690102
1995,490,651,80.89123121326611
1996,490,651,48.95887329612833
1997,490,651,24.03604403924328
1998,490,651,16.11238637790302
1999,490,651,-30.92136526806098
2000,490,651,-131.7927606588246
2001,490,651,-116.44518756770867
2002,490,651,-133.03793522595424
2003,490,651,-210.6829110987892
2004,490,651,-328.0399221689031
2005,490,651,-414.78509673603094
2006,490,651,-528.0147427643769
2007,490,651,-660.8512414678617
2008,490,651,-794.0691747819374
2009,490,651,-538.0804232972714
2010,490,651,-712.7390043627502
2011,490,651,-905.1811641492759
2012,490,651,-862.7162898476026
2013,490,651,-894.0912898476026
2014,490,651,-902.285842920227
1963,490,652,1213.6836278590663
1964,490,652,1186.3977333306275
1965,490,652,1176.0292438988727
1966,490,652,1140.751912650946
1967,490,652,1137.5249763504926
1968,490,652,1119.4329361280807
1969,490,652,1117.8389850748845
1970,490,652,1100.4768549933606
1972,490,652,1074.1569848228964
1973,490,652,1049.9135433219644
1974,490,652,1014.1758371781907
1975,490,652,979.6107493743375
1976,490,652,964.815535209289
1977,490,652,946.9232588611121
1978,490,652,942.0557071596222
1979,490,652,907.8405831681475
1980,490,652,869.0317722940399
1981,490,652,843.0318803226073
1982,490,652,853.6781937122169
1983,490,652,855.6043721701344
1984,490,652,837.8320233829663
1985,490,652,828.734880014802
1986,490,652,814.5033165312252
1987,490,652,777.8500791493925
1988,490,652,745.1685346984405
1989,490,652,722.5057971350398
1990,490,652,697.6603223468546
1991,490,652,674.2918387076761
1992,490,652,643.5735659097736
1993,490,652,617.5003790916016
1994,490,652,553.9866316982816
1995,490,652,484.9090451146458
1996,490,652,452.9766871975107
1997,490,652,428.05385794062295
1998,490,652,421.1302002792836
1999,490,652,374.0964486333196
2000,490,652,273.2250532425578
2001,490,652,288.5726263336737
2002,490,652,271.97987867542815
2003,490,652,194.3349028025923
2004,490,652,76.97789173247929
2005,490,652,-10.76728283464854
2006,490,652,-124.99692886299454
2007,490,652,-257.83342756648017
2008,490,652,-398.0513608805559
2009,490,652,-157.06260939588992
2010,490,652,-329.72119046136777
2011,490,652,-530.1633502478953
2012,490,652,-537.6984759462202
2013,490,652,-554.0734759462202
2014,490,652,-566.2680290188446
1960,490,660,1272.5191631968073
1961,490,660,1255.272913832856
1963,490,660,1157.8921533716893
1964,490,660,1130.6062588432515
1965,490,660,1120.2377694114957
1966,490,660,1084.960438163569
1967,490,660,1081.7335018631156
1968,490,660,1063.6414616407037
1969,490,660,1063.0475105875075
1970,490,660,1045.6853805059836
1971,490,660,1025.1366622325404
1972,490,660,1019.3655103355195
1973,490,660,996.1220688345875
1974,490,660,959.3843626908138
1975,490,660,923.8192748869606
1976,490,660,909.0240607219121
1977,490,660,891.1317843737352
1978,490,660,886.2642326722444
1979,490,660,852.0491086807706
1980,490,660,813.240297806663
1981,490,660,787.2404058352304
1982,490,660,797.8867192248399
1983,490,660,799.8128976827575
1984,490,660,782.0405488955894
1985,490,660,772.9434055274241
1986,490,660,758.7118420438483
1987,490,660,722.0586046620147
1988,490,660,689.3770602110635
1989,490,660,666.7143226476628
1990,490,660,641.8688478594768
1991,490,660,618.5003642202983
1992,490,660,587.7820914223967
1993,490,660,561.7089046042247
1994,490,660,498.19515721090465
1995,490,660,431.11757062726883
1996,490,660,399.1852127101338
1997,490,660,374.262383453246
1998,490,660,366.33872579190665
1999,490,660,319.30497414594265
2000,490,660,218.43357875518086
2001,490,660,232.78115184629587
2002,490,660,217.1884041880503
2003,490,660,139.54342831521535
2004,490,660,23.186417245102348
2005,490,660,-64.5587573220264
2006,490,660,-178.78840335037148
2007,490,660,-307.6249020538571
2008,490,660,-450.8428353679328
2009,490,660,-210.85408388326687
2010,490,660,-383.5126649487447
2011,490,660,-584.9548247352714
2012,490,660,-593.4899504335963
2013,490,660,-609.8649504335963
2014,490,660,-622.0595035062224
1989,490,663,662.3903744569407
1990,490,663,637.5448996687546
1991,490,663,614.1764160295779
1992,490,663,583.4581432316745
1993,490,663,557.3849564135016
1994,490,663,493.8712090201834
1995,490,663,424.7936224365485
1996,490,663,392.86126451941163
1997,490,663,367.9384352625257
1998,490,663,361.0147776011854
1999,490,663,313.9810259552214
2000,490,663,213.1096305644578
2001,490,663,228.45720365557372
2002,490,663,211.86445599732815
2003,490,663,134.2194801244932
2004,490,663,16.8624690543802
2005,490,663,-70.88270551274854
2006,490,663,-185.11235154109454
2007,490,663,-317.94885024458017
2008,490,663,-458.16678355865497
2009,490,663,-217.17803207398902
2010,490,663,-389.83661313946686
2011,490,663,-589.2787729259944
2012,490,663,-595.8138986243193
2013,490,663,-613.1888986243193
2014,490,663,-625.3834516969455
1960,490,666,975.2433969736721
1961,490,666,957.9971476097207
1962,490,666,886.6854079785462
1963,490,666,860.6163871485542
1964,490,666,833.3304926201163
1965,490,666,822.9620031883605
1966,490,666,787.6846719404339
1967,490,666,784.4577356399805
1968,490,666,767.3656954175685
1969,490,666,765.7717443643724
1970,490,666,749.4096142828485
1971,490,666,729.8608960094052
1972,490,666,723.0897441123843
1973,490,666,698.8463026114523
1974,490,666,662.1085964676786
1975,490,666,627.5435086638254
1976,490,666,612.7482944987769
1977,490,666,595.8560181506
1978,490,666,590.9884664491101
1979,490,666,556.7733424576354
1980,490,666,516.9645315835278
1981,490,666,491.9646396120952
1982,490,666,501.61095300170473
1983,490,666,503.5371314596223
1984,490,666,486.7647826724542
1985,490,666,477.66763930428897
1986,490,666,463.4360758207131
1987,490,666,426.7828384388804
1988,490,666,394.10129398792833
1989,490,666,371.43855642452763
1990,490,666,346.5930816363425
1991,490,666,323.2245979971631
1992,490,666,291.5063251992615
1993,490,666,265.4331383810895
1994,490,666,202.91939098776948
1995,490,666,132.84180440413365
1996,490,666,100.9094464869986
1997,490,666,74.98661723011082
1998,490,666,68.06295956877148
1999,490,666,21.029207922807473
2000,490,666,-77.84218746795432
2001,490,666,-62.49461437683931
2002,490,666,-79.08736203508488
2003,490,666,-157.73233790791983
2004,490,666,-275.08934897803283
2005,490,666,-363.8345235451616
2006,490,666,-477.06416957350666
2007,490,666,-610.9006682769923
2008,490,666,-751.118601591068
2009,490,666,-510.12985010640205
2010,490,666,-681.7884311718808
2011,490,666,-883.2305909584065
2012,490,666,-890.7657166567315
2013,490,666,-907.1407166567315
2014,490,666,-919.3352697293576
1963,490,670,501.7938670100266
1964,490,670,474.5079724815878
1965,490,670,465.13948304983296
1966,490,670,428.8621518019063
1967,490,670,425.6352155014529
1968,490,670,410.54317527904095
1969,490,670,413.9492242258448
1970,490,670,394.5870941443209
1971,490,670,373.03837587087764
1972,490,670,368.26722397385583
1973,490,670,343.0237824729247
1974,490,670,306.286076329151
1975,490,670,282.7209885252969
1976,490,670,261.9257743602493
1977,490,670,239.0334980120724
1978,490,670,232.1659463105816
1979,490,670,196.95082231910783
1980,490,670,157.1420114449993
1981,490,670,143.1421194735667
1982,490,670,141.78843286317715
1983,490,670,143.7146113210947
1984,490,670,125.94226253392662
1985,490,670,116.84511916576139
1986,490,670,102.6135556821846
1987,490,670,65.9603183003519
1988,490,670,33.27877384939984
1989,490,670,10.616036286000053
1990,490,670,-14.229438502185985
1991,490,670,-37.597922141364506
1992,490,670,-68.3161949392661
1993,490,670,-94.38938175743806
1994,490,670,-156.9031291507581
1995,490,670,-226.98071573439393
1996,490,670,-258.913073651529
1997,490,670,-283.83590290841676
1998,490,670,-290.7595605697561
1999,490,670,-337.7933122157201
2000,490,670,-438.6647076064819
2001,490,670,-423.3171345153669
2002,490,670,-439.90988217361246
2003,490,670,-517.5548580464474
2004,490,670,-634.9118691165613
2005,490,670,-722.6570436836892
2006,490,670,-836.8866897120342
2007,490,670,-969.7231884155199
2008,490,670,-1109.9411217295956
2009,490,670,-868.9523702449305
2010,490,670,-1041.6109513104084
2011,490,670,-1242.0531110969341
2012,490,670,-1249.588236795259
2013,490,670,-1265.963236795259
2014,490,670,-1278.1577898678852
1990,490,679,764.3298914337547
1991,490,679,740.9614077945762
1992,490,679,710.2431349966746
1993,490,679,684.1699481785017
1994,490,679,620.6562007851817
1995,490,679,551.5786142015468
1996,490,679,519.6462562844108
1997,490,679,494.72342702752394
1998,490,679,488.7997693661837
1999,490,679,440.7660177202197
2000,490,679,339.8946223294579
2001,490,679,355.2421954205738
2002,490,679,338.64944776232824
2003,490,679,261.0044718894933
2004,490,679,143.64746081937938
2005,490,679,55.90228625225154
2006,490,679,-58.327359776094454
2007,490,679,-191.16385847958009
2008,490,679,-331.3817917936549
2009,490,679,-90.39304030898893
2010,490,679,-263.0516213744677
2011,490,679,-463.49378116099433
2012,490,679,-471.02890685931925
2013,490,679,-487.40390685931925
2014,490,679,-499.5984599319454
1967,490,680,580.6601328775005
1968,490,680,562.5680926550885
1969,490,680,560.9741416018924
1970,490,680,543.6120115203685
1971,490,680,525.0632932469252
1972,490,680,519.2921413499043
1973,490,680,496.0486998489723
1974,490,680,460.3109937051986
1975,490,680,422.7459059013454
1976,490,680,407.9506917362969
1977,490,680,390.05841538812
1978,490,680,385.1908636866301
1979,490,680,350.9757396951554
1980,490,680,312.1669288210478
1981,490,680,286.1670368496152
1982,490,680,296.81335023922475
1983,490,680,298.7395286971423
1984,490,680,280.9671799099742
1985,490,680,271.8700365418099
1986,490,680,259.6384730582331
1987,490,680,220.9852356764004
1988,490,680,188.30369122544835
1989,490,680,165.64095366204765
1963,490,690,1167.521624527807
1964,490,690,1140.2357299993691
1965,490,690,1129.8672405676134
1966,490,690,1094.5899093196867
1967,490,690,1091.3629730192333
1968,490,690,1073.2709327968214
1969,490,690,1071.6769817436252
1970,490,690,1054.3148516621013
1972,490,690,1027.9949814916372
1973,490,690,1003.7515399907052
1974,490,690,968.0138338469314
1975,490,690,933.4487460430782
1976,490,690,918.6535318780298
1977,490,690,900.7612555298529
1978,490,690,895.893703828363
1979,490,690,861.6785798368883
1980,490,690,822.8697689627807
1981,490,690,796.8698769913481
1982,490,690,807.5161903809576
1983,490,690,809.4423688388752
1984,490,690,791.6700200517071
1985,490,690,782.5728766835418
1986,490,690,768.341313199966
1987,490,690,731.6880758181333
1988,490,690,699.0065313671812
1989,490,690,676.3437938037805
1990,490,690,651.4983190155945
1991,490,690,628.1298353764159
1992,490,690,597.4115625785143
1993,490,690,571.3383757603424
1994,490,690,507.82462836702234
1995,490,690,438.7470417833865
1996,490,690,406.81468386625147
1997,490,690,381.8918546093637
1998,490,690,374.96819694802434
1999,490,690,327.93444530206034
2000,490,690,227.06304991129855
2001,490,690,242.41062300241356
2002,490,690,225.817875344168
2003,490,690,148.17289947133304
2004,490,690,30.815888401220036
2005,490,690,-56.92928616590871
2006,490,690,-171.1589321942538
2007,490,690,-303.9954308977394
2008,490,690,-444.21336421181513
2009,490,690,-203.22461272714918
2010,490,690,-375.883193792627
2011,490,690,-576.3253535791537
2012,490,690,-583.8604792774786
2013,490,690,-600.2354792774786
2014,490,690,-612.4300323501047
1994,490,692,583.9343481172937
1995,490,692,514.8567615336588
1996,490,692,482.9244036165228
1997,490,692,458.0015743596359
1998,490,692,451.07791669829567
1999,490,692,404.04416505233166
2000,490,692,303.1727696615699
2001,490,692,318.5203427526858
2002,490,692,301.9275950944402
2003,490,692,224.28261922160527
2004,490,692,106.92560815149136
2005,490,692,19.180433584363527
2006,490,692,-95.04921244398247
2007,490,692,-227.8857111474681
2008,490,692,-368.1036444615429
2009,490,692,-127.11489297687785
2010,490,692,-299.7734740423557
2011,490,692,-500.21563382888144
2012,490,692,-507.7507595272082
2013,490,692,-524.1257595272082
2014,490,692,-536.3203125998325
2000,490,694,470.96216438113606
2001,490,694,486.309737472252
2002,490,694,469.7169898140064
2003,490,694,392.07201394117146
2004,490,694,274.71500287105846
2005,490,694,186.96982830392972
2006,490,694,72.74018227558372
2007,490,694,-60.09631642790191
2008,490,694,-200.3142497419767
2009,490,694,40.674501742689245
2010,490,694,-130.9840793227886
2011,490,694,-331.42623910931616
2012,490,694,-338.9613648076411
2013,490,694,-355.3363648076411
2014,490,694,-367.5309178802663
1972,490,696,790.4587589121684
1973,490,696,766.2153174112364
1974,490,696,730.4776112674626
1975,490,696,695.9125234636094
1976,490,696,681.1173092985609
1977,490,696,663.225032950385
1978,490,696,658.3574812488941
1979,490,696,624.1423572574204
1980,490,696,585.3335463833118
1981,490,696,559.3336544118793
1982,490,696,569.9799678014897
1983,490,696,571.9061462594073
1984,490,696,554.1337974722392
1985,490,696,545.0366541040739
1986,490,696,530.8050906204971
1987,490,696,494.15185323866444
1988,490,696,461.4703087877124
1989,490,696,438.8075712243117
1990,490,696,413.96209643612656
1991,490,696,390.59361279694804
1992,490,696,359.87533999904554
1993,490,696,333.8021531808736
1994,490,696,270.28840578755353
1995,490,696,201.21081920391862
1996,490,696,169.27846128678266
1997,490,696,144.3556320298958
1998,490,696,137.43197436855553
1999,490,696,90.39822272259153
2000,490,696,-10.473172668170264
2001,490,696,4.874400422945655
2002,490,696,-11.718347235299916
2003,490,696,-89.36332310813486
2004,490,696,-206.72033417824878
2005,490,696,-294.4655087453766
2006,490,696,-407.6951547737226
2007,490,696,-540.5316534772082
2008,490,696,-680.749586791284
2009,490,696,-439.7608353066171
2010,490,696,-612.4194163720949
2011,490,696,-812.8615761586225
2012,490,696,-820.3967018569474
2013,490,696,-835.7717018569474
2014,490,696,-848.9662549295736
1971,490,698,1149.8191996779105
1972,490,698,1143.0480477808887
1973,490,698,1118.8046062799576
1974,490,698,1083.066900136184
1975,490,698,1048.5018123323298
1976,490,698,1033.7065981672822
1977,490,698,1015.8143218191053
1978,490,698,1010.9467701176145
1979,490,698,976.7316461261407
1980,490,698,937.9228352520322
1981,490,698,911.9229432805996
1982,490,698,922.56925667021
1983,490,698,924.4954351281276
1984,490,698,906.7230863409595
1985,490,698,897.6259429727943
1986,490,698,883.3943794892175
1987,490,698,846.7411421073848
1988,490,698,814.0595976564327
1989,490,698,791.396860093033
1990,490,698,766.5513853048469
1991,490,698,743.1829016656684
1992,490,698,712.4646288677668
1993,490,698,686.3914420495948
1994,490,698,622.8776946562739
1995,490,698,553.800108072639
1996,490,698,521.8677501555039
1997,490,698,496.94492089861615
1998,490,698,490.0212632372768
1999,490,698,442.9875115913128
2000,490,698,342.116116200551
2001,490,698,357.463689291666
2002,490,698,340.87094163342044
2003,490,698,263.2259657605855
2004,490,698,145.8689546904725
2005,490,698,58.12378012334375
2006,490,698,-56.10586590500225
2007,490,698,-188.94236460848788
2008,490,698,-329.1602979225627
2009,490,698,-88.17154643789672
2010,490,698,-260.83012750337457
2011,490,698,-461.2722872899012
2012,490,698,-468.80741298822613
2013,490,698,-485.18241298822613
2014,490,698,-497.3769660608523
1993,490,705,989.26357739776
1994,490,705,925.7498300044399
1995,490,705,856.672243420805
1996,490,705,825.739885503669
1997,490,705,799.8170562467822
1998,490,705,792.8933985854428
1999,490,705,748.3364781420896
2000,490,705,647.4650827513278
2001,490,705,662.8126558424428
2002,490,705,646.2199081841973
2003,490,705,568.5749323113623
2004,490,705,451.2179212412493
2005,490,705,363.4727466741206
2006,490,705,249.24310064577548
2007,490,705,116.40660194228985
2008,490,705,-19.811331371785855
2009,490,705,217.1774201128801
2010,490,705,44.51883904740225
2011,490,705,-151.9233207391244
2012,490,705,-148.4584464374493
2013,490,705,-162.8334464374493
2014,490,705,-176.02799951007546
1961,490,710,-1629.209571405514
1963,490,710,-1726.5903318666806
1964,490,710,-1753.8762263951194
1965,490,710,-1764.244715826875
1966,490,710,-1799.5220470748009
1967,490,710,-1802.7489833752552
1968,490,710,-1820.8410235976662
1969,490,710,-1822.4349746508633
1970,490,710,-1839.7971047323863
1972,490,710,-1866.1169749028522
1973,490,710,-1890.3604164037824
1974,490,710,-1926.098122547557
1975,490,710,-1954.6632103514094
1976,490,710,-1972.4584245164588
1977,490,710,-1991.3507008646357
1978,490,710,-1997.2182525661265
1979,490,710,-2032.4333765575993
1980,490,710,-2071.242187431708
1981,490,710,-2060.2420794031405
1982,490,710,-2055.595766013532
1983,490,710,-1976.6695875556125
1984,490,710,-2006.4419363427805
1985,490,710,-2041.5390797109467
1986,490,710,-1899.7706431945226
1987,490,710,-1442.4238805763562
1988,490,710,-1214.1054250273082
1989,490,710,-1702.768162590708
1990,490,710,-2192.613637378894
1991,490,710,-2190.9821210180708
1992,490,710,-2243.700393815974
1993,490,710,-2295.773580634146
1994,490,710,-2358.2873280274653
1995,490,710,-2409.364914611102
1996,490,710,-2438.297272528238
1997,490,710,-2478.220101785124
1998,490,710,-2461.143759446464
1999,490,710,-2525.177511092428
2000,490,710,-2634.048906483189
2001,490,710,-2617.701333392075
2002,490,710,-2617.2940810503205
2003,490,710,-2658.9390569231546
2004,490,710,-2688.2960679932694
2005,490,710,-2695.041242560397
2006,490,710,-2598.2708885887423
2007,490,710,-2618.107387292228
2008,490,710,-1490.3253206063036
2009,490,710,-1613.3365691216368
2010,490,710,-270.99515018711463
2011,490,710,634.5626900263578
2012,490,710,977.0275643280329
2013,490,710,351.6525643280329
2014,490,710,873.4580112554067
1963,490,713,295.19068443446304
1964,490,713,267.90478990602423
1965,490,713,257.5363004742685
1966,490,713,222.25896922634274
1967,490,713,219.03203292588842
1968,490,713,200.9399927034774
1969,490,713,199.3460416502803
1970,490,713,181.98391156875732
1972,490,713,155.66404139829137
1973,490,713,131.42059989736117
1974,490,713,95.68289375358654
1975,490,713,61.11780594973243
1976,490,713,46.322591784684846
1977,490,713,28.430315436507954
1978,490,713,24.562763735017143
1979,490,713,-10.652360256455722
1980,490,713,-49.46117113056425
1981,490,713,-75.46106310199684
1982,490,713,-64.8147497123864
1983,490,713,-62.88857125446884
1984,490,713,-80.66092004163693
1985,490,713,-89.75806340980307
1986,490,713,-103.98962689337895
1987,490,713,-140.64286427521256
1988,490,713,-173.32440872616462
1989,490,713,-185.9871462895644
1990,490,713,-206.83262107775045
1991,490,713,-232.20110471692897
1992,490,713,-266.91937751483056
1993,490,713,-295.9925643330025
1994,490,713,-357.50631172632166
1995,490,713,-423.5838983099584
1996,490,713,-454.5162562270925
1997,490,713,-483.4390854839803
1998,490,713,-493.36274314532056
1999,490,713,-543.3964947912846
2000,490,713,-644.2678901820454
2001,490,713,-628.9203170909313
2002,490,713,-645.5130647491769
2003,490,713,-724.158040622011
2004,490,713,-841.515051692124
2005,490,713,-924.2602262592536
2006,490,713,-1036.4898722875987
2007,490,713,-1166.3263709910843
2008,490,713,-1301.54430430516
2009,490,713,-1057.5555528204932
2010,490,713,-1226.214133885971
2011,490,713,-1406.6562936724986
2012,490,713,-1394.1914193708235
2013,490,713,-1421.5664193708235
2014,490,713,-1432.7609724434496
1963,490,731,1425.9340379940177
1964,490,731,1398.6481434655789
1965,490,731,1388.2796540338231
1966,490,731,1353.0023227858965
1967,490,731,1349.775386485443
1968,490,731,1331.6833462630311
1969,490,731,1330.0893952098359
1970,490,731,1312.727265128312
1972,490,731,1286.407394957847
1973,490,731,1262.163953456915
1974,490,731,1229.426247313142
1975,490,731,1191.861159509288
1976,490,731,1177.0659453442404
1977,490,731,1159.1736689960635
1978,490,731,1154.3061172945727
1979,490,731,1120.090993303098
1980,490,731,1081.2821824289904
1981,490,731,1055.2822904575578
1982,490,731,1065.9286038471673
1983,490,731,1067.8547823050849
1984,490,731,1050.0824335179168
1985,490,731,1040.9852901497525
1986,490,731,1026.7537266661757
1987,490,731,990.100489284343
1988,490,731,957.4189448333909
1989,490,731,934.7562072699911
1990,490,731,909.9107324818051
1991,490,731,886.5422488426266
1992,490,731,855.823976044725
1993,490,731,829.7507892265521
1994,490,731,766.2370418332321
1995,490,731,697.1594552495972
1996,490,731,665.2270973324612
1997,490,731,640.3042680755743
1998,490,731,633.3806104142341
1999,490,731,586.346858768271
2000,490,731,485.4754633775083
2001,490,731,500.8230364686242
2002,490,731,484.2302888103786
2003,490,731,406.5853129375437
2004,490,731,290.22830186742976
2005,490,731,202.48312730030193
2006,490,731,88.25348127195502
2007,490,731,-44.58301743153061
2008,490,731,-184.8009507456045
2009,490,731,56.18780073906055
2010,490,731,-116.4707803264173
2011,490,731,-315.91294011294303
2012,490,731,-323.44806581126977
2013,490,731,-339.82306581126977
2014,490,731,-352.0176188838941
1960,490,732,190.81519874404694
1961,490,732,173.56894938009464
1962,490,732,102.25720974892101
1963,490,732,76.18818891892806
1964,490,732,48.90229439049108
1965,490,732,38.533804958735345
1966,490,732,3.256473710807768
1967,490,732,0.029537410355260363
1968,490,732,-18.062502812057573
1969,490,732,-19.656453865252843
1970,490,732,-37.01858394677765
1971,490,732,-56.56730222022088
1972,490,732,-63.33845411724178
1973,490,732,-87.5818956181738
1974,490,732,-123.31960176194661
1975,490,732,-157.88468956580073
1976,490,732,-172.6799037308483
1977,490,732,-190.5721800790252
1978,490,732,-195.439731780516
1979,490,732,-229.6548557719907
1980,490,732,-268.4636666460974
1981,490,732,-293.46355861753
1982,490,732,-278.8172452279214
1983,490,732,-273.8910667700038
1984,490,732,-285.6634155571719
1985,490,732,-299.7605589253362
1986,490,732,-308.9921224089121
1987,490,732,-345.6453597907457
1988,490,732,-371.3269042416978
1989,490,732,-395.98964180509756
1990,490,732,-421.8351165932836
1991,490,732,-453.2036002324621
1992,490,732,-484.9218730303637
1993,490,732,-508.9950598485357
1994,490,732,-572.5088072418566
1995,490,732,-634.5863938254915
1996,490,732,-666.5187517426275
1997,490,732,-701.4415809995153
1998,490,732,-712.3652386608537
1999,490,732,-762.3989903068177
2000,490,732,-863.2703856975804
2001,490,732,-846.9228126064645
2002,490,732,-863.5155602647101
2003,490,732,-943.1605361375459
2004,490,732,-1060.517547207659
2005,490,732,-1148.2627217747868
2006,490,732,-1262.4923678031319
2007,490,732,-1395.3288665066193
2008,490,732,-1535.5467998206932
2009,490,732,-1294.5580483360282
2010,490,732,-1352.216629401506
2011,490,732,-1495.6587891880317
2012,490,732,-1399.1939148863585
2013,490,732,-1426.5689148863585
2014,490,732,-1414.7634679589828
1960,490,740,-1411.023499020439
1961,490,740,-1424.2697483843895
1962,490,740,-1496.581488015565
1963,490,740,-1522.650508845556
1964,490,740,-1545.9364033739948
1965,490,740,-1558.3048928057506
1966,490,740,-1592.5822240536763
1967,490,740,-1592.8091603541307
1968,490,740,-1597.9012005765417
1969,490,740,-1557.4951516297388
1970,490,740,-1570.8572817112617
1971,490,740,-1573.405999984705
1972,490,740,-1571.1771518817259
1973,490,740,-1555.420593382658
1974,490,740,-1568.1582995264325
1975,490,740,-1649.7233873302848
1976,490,740,-1657.5186014953342
1977,490,740,-1693.4108778435111
1978,490,740,-1710.278429545
1979,490,740,-1712.4935535364748
1980,490,740,-1727.3023644105833
1981,490,740,-1820.302256382016
1982,490,740,-1824.6559429924055
1983,490,740,-1787.729764534488
1984,490,740,-1812.502113321656
1985,490,740,-1853.5992566898221
1986,490,740,-1860.830820173398
1987,490,740,-1891.4840575552298
1988,490,740,-1916.1656020061819
1989,490,740,-1920.8283395695835
1990,490,740,-1940.6738143577677
1991,490,740,-1933.042297996948
1992,490,740,-2000.7605707948496
1993,490,740,-2053.8337576130216
1994,490,740,-2095.3475050063425
1995,490,740,-2167.4250915899775
1996,490,740,-2194.3574495071116
1997,490,740,-2257.2802787639994
1998,490,740,-2276.2039364253396
1999,490,740,-2345.2376880713036
2000,490,740,-2443.1090834620645
2001,490,740,-2441.7615103709504
2002,490,740,-2447.354258029194
2003,490,740,-2529.99923390203
2004,490,740,-2648.356244972143
2005,490,740,-2735.101419539271
2006,490,740,-2841.3310655676178
2007,490,740,-2978.1675642711034
2008,490,740,-3096.385497585179
2009,490,740,-2864.3967461005122
2010,490,740,-3037.05532716599
2011,490,740,-3201.4974869525176
2012,490,740,-3209.0326126508426
2013,490,740,-3243.4076126508426
2014,490,740,-3243.6021657234687
1960,490,750,554.3361006518826
1961,490,750,536.0898512879321
1962,490,750,465.77811165675666
1963,490,750,438.70909082676553
1964,490,750,412.42319629832673
1965,490,750,402.054706866571
1966,490,750,364.7773756186443
1967,490,750,360.5504393181918
1968,490,750,343.4583990957799
1969,490,750,352.8644480425837
1970,490,750,334.5023179610598
1971,490,750,313.9535996876166
1972,490,750,306.1824477905948
1973,490,750,284.93900628966367
1974,490,750,253.20130014588995
1975,490,750,215.63621234203583
1976,490,750,231.84099817698825
1977,490,750,200.94872182881136
1978,490,750,194.08117012732055
1979,490,750,159.86604613584677
1980,490,750,117.05723526173824
1981,490,750,76.05734329030565
1982,490,750,84.7036566799161
1983,490,750,138.62983513783365
1984,490,750,136.85748635066557
1985,490,750,89.76034298250033
1986,490,750,77.52877949892354
1987,490,750,67.87554211709084
1988,490,750,40.193997666138785
1989,490,750,-5.468739897261003
1990,490,750,-14.314214685447041
1991,490,750,-32.68269832462556
1992,490,750,-73.40097112252715
1993,490,750,-127.47415794069911
1994,490,750,-178.98790533402007
1995,490,750,-232.06549191765498
1996,490,750,-252.99784983479094
1997,490,750,-293.9206790916787
1998,490,750,-331.84433675301716
1999,490,750,-395.87808839898116
2000,490,750,-499.74948378974386
2001,490,750,-485.40191069862794
2002,490,750,-500.9946583568735
2003,490,750,-573.6396342297094
2004,490,750,-693.9966452998224
2005,490,750,-775.7418198669502
2006,490,750,-884.9714658952953
2007,490,750,-1016.8079645987809
2008,490,750,-1082.0258979128566
2009,490,750,-878.0371464281916
2010,490,750,-1083.6957274936694
2011,490,750,-1294.1378872801952
2012,490,750,-1182.673012978522
2013,490,750,-1131.048012978522
2014,490,750,-982.2425660511481
1960,490,770,1273.2807137703858
1961,490,770,1256.0344644064344
1962,490,770,1184.7227247752598
1963,490,770,1158.6537039452678
1964,490,770,1131.367809416829
1965,490,770,1120.9993199850742
1966,490,770,1085.7219887371466
1967,490,770,1082.495052436694
1968,490,770,1065.0607541173194
1969,490,770,1063.4668030641233
1970,490,770,1046.1046729825994
1971,490,770,1026.5559547091561
1972,490,770,1019.7848028121352
1973,490,770,995.5413613112032
1974,490,770,959.8036551674295
1975,490,770,925.2385673635754
1976,490,770,910.4433531985278
1977,490,770,892.5510768503509
1978,490,770,887.6835251488601
1979,490,770,853.4684011573863
1980,490,770,814.6595902832787
1981,490,770,789.6596983118452
1982,490,770,802.3060117014556
1983,490,770,806.2321901593732
1984,490,770,786.4598413722051
1985,490,770,777.3626980040399
1986,490,770,761.131134520464
1987,490,770,725.4778971386304
1988,490,770,692.7963526876783
1989,490,770,669.1336151242785
1990,490,770,644.2881403360925
1991,490,770,621.919656696914
1992,490,770,593.2013838990124
1993,490,770,569.1281970808404
1994,490,770,503.6144496875204
1995,490,770,433.53686310388457
1996,490,770,401.6045051867495
1997,490,770,376.68167592986174
1998,490,770,367.7580182685224
1999,490,770,320.7242666225584
2000,490,770,218.8528712317966
2001,490,770,234.2004443229116
2002,490,770,217.60769666466604
2003,490,770,140.9627207918311
